category_id,category_name,fragility_level,requires_cushioning,moisture_sensitive,temperature_sensitive,product_weight_kg,material_id,material_name,material_type,strength_score,weight_capacity_kg,biodegradability_score,moisture_resistance,co2_emission_kg,cost_per_kg,co2_impact_index,cost_efficiency_index,eco_score,suitability_score,predicted_co2,predicted_cost
7,Furniture (Small/Flat-pack),medium,True,False,False,9.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.4273,1.08,897.75
7,Furniture (Small/Flat-pack),medium,True,False,False,13.5,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.4273,1.62,1346.62
7,Furniture (Small/Flat-pack),medium,True,False,False,18.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.4273,2.16,1795.5
7,Furniture (Small/Flat-pack),medium,True,False,False,22.5,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.4273,2.7,2244.38
7,Furniture (Small/Flat-pack),medium,True,False,False,27.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.4273,3.24,2693.25
7,Furniture (Small/Flat-pack),medium,True,False,False,31.5,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.4273,3.78,3142.12
7,Furniture (Small/Flat-pack),medium,True,False,False,36.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.4273,4.32,3591.0
7,Furniture (Small/Flat-pack),medium,True,False,False,9.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8943,0.8775,270.0
7,Furniture (Small/Flat-pack),medium,True,False,False,13.5,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.9443,1.3162,405.0
7,Furniture (Small/Flat-pack),medium,True,False,False,18.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.9443,1.755,540.0
7,Furniture (Small/Flat-pack),medium,True,False,False,22.5,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.9443,2.1938,675.0
7,Furniture (Small/Flat-pack),medium,True,False,False,27.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.5443,2.6325,810.0
7,Furniture (Small/Flat-pack),medium,True,False,False,31.5,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.5443,3.0713,945.0
7,Furniture (Small/Flat-pack),medium,True,False,False,36.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.5443,3.51,1080.0
7,Furniture (Small/Flat-pack),medium,True,False,False,9.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.9244,0.7425,128.25
7,Furniture (Small/Flat-pack),medium,True,False,False,13.5,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.9244,1.1138,192.38
7,Furniture (Small/Flat-pack),medium,True,False,False,18.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.9244,1.485,256.5
7,Furniture (Small/Flat-pack),medium,True,False,False,22.5,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.5244,1.8563,320.62
7,Furniture (Small/Flat-pack),medium,True,False,False,27.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.5244,2.2275,384.75
7,Furniture (Small/Flat-pack),medium,True,False,False,31.5,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.5244,2.5987,448.87
7,Furniture (Small/Flat-pack),medium,True,False,False,36.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.5244,2.97,513.0
7,Furniture (Small/Flat-pack),medium,True,False,False,9.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8899,0.54,148.5
7,Furniture (Small/Flat-pack),medium,True,False,False,13.5,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.4899,0.81,222.75
7,Furniture (Small/Flat-pack),medium,True,False,False,18.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.4899,1.08,297.0
7,Furniture (Small/Flat-pack),medium,True,False,False,22.5,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.4899,1.35,371.25
7,Furniture (Small/Flat-pack),medium,True,False,False,27.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.4899,1.62,445.5
7,Furniture (Small/Flat-pack),medium,True,False,False,31.5,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.4899,1.89,519.75
7,Furniture (Small/Flat-pack),medium,True,False,False,36.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.4899,2.16,594.0
7,Furniture (Small/Flat-pack),medium,True,False,False,9.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.8918,0.675,94.5
7,Furniture (Small/Flat-pack),medium,True,False,False,13.5,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.8918,1.0125,141.75
7,Furniture (Small/Flat-pack),medium,True,False,False,18.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.4918,1.35,189.0
7,Furniture (Small/Flat-pack),medium,True,False,False,22.5,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.4918,1.6875,236.25
7,Furniture (Small/Flat-pack),medium,True,False,False,27.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.4918,2.025,283.5
7,Furniture (Small/Flat-pack),medium,True,False,False,31.5,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.4918,2.3625,330.75
7,Furniture (Small/Flat-pack),medium,True,False,False,36.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.4918,2.7,378.0
8,Books & Stationery,low,False,True,False,1.5,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.7787,0.189,28.12
8,Books & Stationery,low,False,True,False,2.25,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.7787,0.2835,42.19
8,Books & Stationery,low,False,True,False,3.0,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.7787,0.378,56.25
8,Books & Stationery,low,False,True,False,3.75,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.7787,0.4725,70.31
8,Books & Stationery,low,False,True,False,4.5,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.7787,0.567,84.37
8,Books & Stationery,low,False,True,False,5.25,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.7787,0.6615,98.44
8,Books & Stationery,low,False,True,False,6.0,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.7787,0.756,112.5
8,Books & Stationery,low,False,True,False,1.5,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.7775,0.1687,41.62
8,Books & Stationery,low,False,True,False,2.25,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.7775,0.2531,62.44
8,Books & Stationery,low,False,True,False,3.0,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.7775,0.3375,83.25
8,Books & Stationery,low,False,True,False,3.75,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.7775,0.4219,104.06
8,Books & Stationery,low,False,True,False,4.5,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.7775,0.5062,124.87
8,Books & Stationery,low,False,True,False,5.25,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.7775,0.5906,145.69
8,Books & Stationery,low,False,True,False,6.0,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.7775,0.675,166.5
8,Books & Stationery,low,False,True,False,1.5,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.7646,0.2137,22.5
8,Books & Stationery,low,False,True,False,2.25,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.7646,0.3206,33.75
8,Books & Stationery,low,False,True,False,3.0,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.7646,0.4275,45.0
8,Books & Stationery,low,False,True,False,3.75,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.7646,0.5344,56.25
8,Books & Stationery,low,False,True,False,4.5,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.7646,0.6412,67.5
8,Books & Stationery,low,False,True,False,5.25,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.7646,0.7481,78.75
8,Books & Stationery,low,False,True,False,6.0,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.7646,0.855,90.0
8,Books & Stationery,low,False,True,False,1.5,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.7913,0.1575,33.75
8,Books & Stationery,low,False,True,False,2.25,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.7913,0.2362,50.62
8,Books & Stationery,low,False,True,False,3.0,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.7913,0.315,67.5
8,Books & Stationery,low,False,True,False,3.75,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.7913,0.3937,84.38
8,Books & Stationery,low,False,True,False,4.5,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.7913,0.4725,101.25
8,Books & Stationery,low,False,True,False,5.25,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.7913,0.5512,118.12
8,Books & Stationery,low,False,True,False,6.0,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.7913,0.63,135.0
8,Books & Stationery,low,False,True,False,1.5,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.7788,0.1912,25.87
8,Books & Stationery,low,False,True,False,2.25,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.7788,0.2869,38.81
8,Books & Stationery,low,False,True,False,3.0,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.7788,0.3825,51.75
8,Books & Stationery,low,False,True,False,3.75,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.7788,0.4781,64.69
8,Books & Stationery,low,False,True,False,4.5,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.7788,0.5737,77.62
8,Books & Stationery,low,False,True,False,5.25,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.7788,0.6694,90.56
8,Books & Stationery,low,False,True,False,6.0,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.7788,0.765,103.5
8,Books & Stationery,low,False,True,False,1.5,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8047,0.2025,51.75
8,Books & Stationery,low,False,True,False,2.25,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8047,0.3037,77.62
8,Books & Stationery,low,False,True,False,3.0,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8047,0.405,103.5
8,Books & Stationery,low,False,True,False,3.75,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8047,0.5062,129.38
8,Books & Stationery,low,False,True,False,4.5,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8547,0.6075,155.25
8,Books & Stationery,low,False,True,False,5.25,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8547,0.7087,181.12
8,Books & Stationery,low,False,True,False,6.0,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8547,0.81,207.0
8,Books & Stationery,low,False,True,False,1.5,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,0.8693,0.1395,33.75
8,Books & Stationery,low,False,True,False,2.25,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,0.8693,0.2092,50.62
8,Books & Stationery,low,False,True,False,3.0,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,0.8693,0.279,67.5
8,Books & Stationery,low,False,True,False,3.75,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,0.8693,0.3488,84.38
8,Books & Stationery,low,False,True,False,4.5,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,0.8693,0.4185,101.25
8,Books & Stationery,low,False,True,False,5.25,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,0.8693,0.4882,118.12
8,Books & Stationery,low,False,True,False,6.0,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,0.8693,0.558,135.0
8,Books & Stationery,low,False,True,False,1.5,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.81,0.27,84.37
8,Books & Stationery,low,False,True,False,2.25,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.81,0.405,126.56
8,Books & Stationery,low,False,True,False,3.0,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.81,0.54,168.75
8,Books & Stationery,low,False,True,False,3.75,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.81,0.675,210.94
8,Books & Stationery,low,False,True,False,4.5,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.81,0.81,253.12
8,Books & Stationery,low,False,True,False,5.25,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.81,0.945,295.31
8,Books & Stationery,low,False,True,False,6.0,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.81,1.08,337.5
8,Books & Stationery,low,False,True,False,1.5,9,PHA Bioplastic,Plastic-based,0.58,18.0,0.9,0.55,1.7,540.0,0.5599999999999999,0.2128340078754388,0.5660000000000001,0.8065,0.3825,121.5
8,Books & Stationery,low,False,True,False,2.25,9,PHA Bioplastic,Plastic-based,0.58,18.0,0.9,0.55,1.7,540.0,0.5599999999999999,0.2128340078754388,0.5660000000000001,0.8065,0.5737,182.25
8,Books & Stationery,low,False,True,False,3.0,9,PHA Bioplastic,Plastic-based,0.58,18.0,0.9,0.55,1.7,540.0,0.5599999999999999,0.2128340078754388,0.5660000000000001,0.8065,0.765,243.0
8,Books & Stationery,low,False,True,False,3.75,9,PHA Bioplastic,Plastic-based,0.58,18.0,0.9,0.55,1.7,540.0,0.5599999999999999,0.2128340078754388,0.5660000000000001,0.8065,0.9562,303.75
8,Books & Stationery,low,False,True,False,4.5,9,PHA Bioplastic,Plastic-based,0.58,18.0,0.9,0.55,1.7,540.0,0.5599999999999999,0.2128340078754388,0.5660000000000001,0.8065,1.1475,364.5
8,Books & Stationery,low,False,True,False,5.25,9,PHA Bioplastic,Plastic-based,0.58,18.0,0.9,0.55,1.7,540.0,0.5599999999999999,0.2128340078754388,0.5660000000000001,0.8065,1.3387,425.25
8,Books & Stationery,low,False,True,False,6.0,9,PHA Bioplastic,Plastic-based,0.58,18.0,0.9,0.55,1.7,540.0,0.5599999999999999,0.2128340078754388,0.5660000000000001,0.8065,1.53,486.0
8,Books & Stationery,low,False,True,False,1.5,10,PBAT Compostable,Plastic-based,0.52,15.0,0.7,0.5,2.1,430.0,0.6573529411764706,0.3052910023933009,0.4445588235294117,0.7851,0.4725,96.75
8,Books & Stationery,low,False,True,False,2.25,10,PBAT Compostable,Plastic-based,0.52,15.0,0.7,0.5,2.1,430.0,0.6573529411764706,0.3052910023933009,0.4445588235294117,0.7851,0.7087,145.12
8,Books & Stationery,low,False,True,False,3.0,10,PBAT Compostable,Plastic-based,0.52,15.0,0.7,0.5,2.1,430.0,0.6573529411764706,0.3052910023933009,0.4445588235294117,0.7851,0.945,193.5
8,Books & Stationery,low,False,True,False,3.75,10,PBAT Compostable,Plastic-based,0.52,15.0,0.7,0.5,2.1,430.0,0.6573529411764706,0.3052910023933009,0.4445588235294117,0.7851,1.1813,241.88
8,Books & Stationery,low,False,True,False,4.5,10,PBAT Compostable,Plastic-based,0.52,15.0,0.7,0.5,2.1,430.0,0.6573529411764706,0.3052910023933009,0.4445588235294117,0.7851,1.4175,290.25
8,Books & Stationery,low,False,True,False,5.25,10,PBAT Compostable,Plastic-based,0.52,15.0,0.7,0.5,2.1,430.0,0.6573529411764706,0.3052910023933009,0.4445588235294117,0.7851,1.6538,338.62
8,Books & Stationery,low,False,True,False,6.0,10,PBAT Compostable,Plastic-based,0.52,15.0,0.7,0.5,2.1,430.0,0.6573529411764706,0.3052910023933009,0.4445588235294117,0.7851,1.89,387.0
8,Books & Stationery,low,False,True,False,1.5,11,Cellophane,Plastic-based,0.45,10.0,0.85,0.4,1.4,330.0,0.468235294117647,0.4741036074767379,0.6102058823529412,0.7845,0.315,74.25
8,Books & Stationery,low,False,True,False,2.25,11,Cellophane,Plastic-based,0.45,10.0,0.85,0.4,1.4,330.0,0.468235294117647,0.4741036074767379,0.6102058823529412,0.7845,0.4725,111.37
8,Books & Stationery,low,False,True,False,3.0,11,Cellophane,Plastic-based,0.45,10.0,0.85,0.4,1.4,330.0,0.468235294117647,0.4741036074767379,0.6102058823529412,0.7845,0.63,148.5
8,Books & Stationery,low,False,True,False,3.75,11,Cellophane,Plastic-based,0.45,10.0,0.85,0.4,1.4,330.0,0.468235294117647,0.4741036074767379,0.6102058823529412,0.7845,0.7875,185.62
8,Books & Stationery,low,False,True,False,4.5,11,Cellophane,Plastic-based,0.45,10.0,0.85,0.4,1.4,330.0,0.468235294117647,0.4741036074767379,0.6102058823529412,0.7845,0.945,222.75
8,Books & Stationery,low,False,True,False,5.25,11,Cellophane,Plastic-based,0.45,10.0,0.85,0.4,1.4,330.0,0.468235294117647,0.4741036074767379,0.6102058823529412,0.8345,1.1025,259.88
8,Books & Stationery,low,False,True,False,6.0,11,Cellophane,Plastic-based,0.45,10.0,0.85,0.4,1.4,330.0,0.468235294117647,0.4741036074767379,0.6102058823529412,0.8345,1.26,297.0
8,Books & Stationery,low,False,True,False,1.5,12,EPS (Expanded Polystyrene),Foam-based,0.62,30.0,0.02,0.92,3.4,210.0,0.895,0.2679730329202105,0.1364999999999999,0.8202,0.765,47.25
8,Books & Stationery,low,False,True,False,2.25,12,EPS (Expanded Polystyrene),Foam-based,0.62,30.0,0.02,0.92,3.4,210.0,0.895,0.2679730329202105,0.1364999999999999,0.8202,1.1475,70.88
8,Books & Stationery,low,False,True,False,3.0,12,EPS (Expanded Polystyrene),Foam-based,0.62,30.0,0.02,0.92,3.4,210.0,0.895,0.2679730329202105,0.1364999999999999,0.8202,1.53,94.5
8,Books & Stationery,low,False,True,False,3.75,12,EPS (Expanded Polystyrene),Foam-based,0.62,30.0,0.02,0.92,3.4,210.0,0.895,0.2679730329202105,0.1364999999999999,0.8202,1.9125,118.12
8,Books & Stationery,low,False,True,False,4.5,12,EPS (Expanded Polystyrene),Foam-based,0.62,30.0,0.02,0.92,3.4,210.0,0.895,0.2679730329202105,0.1364999999999999,0.8202,2.295,141.75
8,Books & Stationery,low,False,True,False,5.25,12,EPS (Expanded Polystyrene),Foam-based,0.62,30.0,0.02,0.92,3.4,210.0,0.895,0.2679730329202105,0.1364999999999999,0.8202,2.6775,165.38
8,Books & Stationery,low,False,True,False,6.0,12,EPS (Expanded Polystyrene),Foam-based,0.62,30.0,0.02,0.92,3.4,210.0,0.895,0.2679730329202105,0.1364999999999999,0.8202,3.06,189.0
8,Books & Stationery,low,False,True,False,1.5,13,Mushroom Foam (Mycelium),Foam-based,0.5,15.0,0.98,0.2,0.2,455.0,0.2811764705882353,0.3506268038752854,0.6805294117647058,0.7631,0.045,102.37
8,Books & Stationery,low,False,True,False,2.25,13,Mushroom Foam (Mycelium),Foam-based,0.5,15.0,0.98,0.2,0.2,455.0,0.2811764705882353,0.3506268038752854,0.6805294117647058,0.7631,0.0675,153.56
8,Books & Stationery,low,False,True,False,3.0,13,Mushroom Foam (Mycelium),Foam-based,0.5,15.0,0.98,0.2,0.2,455.0,0.2811764705882353,0.3506268038752854,0.6805294117647058,0.7631,0.09,204.75
8,Books & Stationery,low,False,True,False,3.75,13,Mushroom Foam (Mycelium),Foam-based,0.5,15.0,0.98,0.2,0.2,455.0,0.2811764705882353,0.3506268038752854,0.6805294117647058,0.7631,0.1125,255.94
8,Books & Stationery,low,False,True,False,4.5,13,Mushroom Foam (Mycelium),Foam-based,0.5,15.0,0.98,0.2,0.2,455.0,0.2811764705882353,0.3506268038752854,0.6805294117647058,0.7631,0.135,307.12
8,Books & Stationery,low,False,True,False,5.25,13,Mushroom Foam (Mycelium),Foam-based,0.5,15.0,0.98,0.2,0.2,455.0,0.2811764705882353,0.3506268038752854,0.6805294117647058,0.7631,0.1575,358.31
8,Books & Stationery,low,False,True,False,6.0,13,Mushroom Foam (Mycelium),Foam-based,0.5,15.0,0.98,0.2,0.2,455.0,0.2811764705882353,0.3506268038752854,0.6805294117647058,0.7631,0.18,409.5
8,Books & Stationery,low,False,True,False,1.5,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7223,0.3375,70.88
8,Books & Stationery,low,False,True,False,2.25,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7223,0.5062,106.31
8,Books & Stationery,low,False,True,False,3.0,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7723,0.675,141.75
8,Books & Stationery,low,False,True,False,3.75,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7723,0.8438,177.19
8,Books & Stationery,low,False,True,False,4.5,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7723,1.0125,212.62
