product_id,product_name,sector,main_packaging_material,product_strength_req,weight_capacity_score,barrier_score,biodegradability_score,co2_emission_score,recyclability_percent_x,cost_score,reuse_potential_score,material_id,material_name,material_strength,weight_cap,biodegradability,co2_emission,recyclability_percent_y,strength_gap,weight_gap,predicted_cost,predicted_co2,cost_norm,co2_norm,strength_gap_norm,weight_gap_norm,final_score,rank
69,Sleeping bag sack,Sports & Outdoor,recycled nylon bag,4,4,3,30,55,50,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
69,Sleeping bag sack,Sports & Outdoor,recycled nylon bag,4,4,3,30,55,50,3,4,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
69,Sleeping bag sack,Sports & Outdoor,recycled nylon bag,4,4,3,30,55,50,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
70,Fitness band box,Sports & Outdoor,paperboard box + pulp tray,3,3,3,85,72,75,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
70,Fitness band box,Sports & Outdoor,paperboard box + pulp tray,3,3,3,85,72,75,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
70,Fitness band box,Sports & Outdoor,paperboard box + pulp tray,3,3,3,85,72,75,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
71,Camping stove box,Sports & Outdoor,corrugated box + molded pulp,4,4,3,85,70,75,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
71,Camping stove box,Sports & Outdoor,corrugated box + molded pulp,4,4,3,85,70,75,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
71,Camping stove box,Sports & Outdoor,corrugated box + molded pulp,4,4,3,85,70,75,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
72,Helmet box,Sports & Outdoor,corrugated cardboard with pulp insert,4,5,3,85,70,70,4,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,0,3.4694426406926415,54.70223373814242,0.48981421356421373,0.10739879326976798,0.8,0.6000000000000001,2.8027869931660185,1.0
72,Helmet box,Sports & Outdoor,corrugated cardboard with pulp insert,4,5,3,85,70,70,4,2,21,Recycled Steel Tins,5,5,0,60,90,1,0,3.4759498556998567,59.59154071145904,0.4919832852332856,0.22531436488485657,0.8,0.6000000000000001,2.682702349881858,2.0
72,Helmet box,Sports & Outdoor,corrugated cardboard with pulp insert,4,5,3,85,70,70,4,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,0,-1,3.3448571428571423,54.66277559220874,0.44828571428571407,0.106447179910649,0.6000000000000001,0.4000000000000001,2.445267105803637,3.0
73,Yoga mat sleeve,Sports & Outdoor,recycled kraft paper sleeve,3,3,2,90,75,80,2,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.1419041514041512,54.70223373814242,0.04730138380138371,0.10739879326976798,1.0,1.0,3.8452998229288484,1.0
73,Yoga mat sleeve,Sports & Outdoor,recycled kraft paper sleeve,3,3,2,90,75,80,2,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,2.0092222222222222,59.59154071145904,0.003074074074074118,0.22531436488485657,1.0,1.0,3.771611561041069,2.0
73,Yoga mat sleeve,Sports & Outdoor,recycled kraft paper sleeve,3,3,2,90,75,80,2,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.2092362637362637,54.66277559220874,0.06974542124542127,0.106447179910649,0.8,0.8,3.4238073988439295,3.0
74,Instant tent bag,Sports & Outdoor,recyclable polyester bag,4,4,3,20,50,45,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
74,Instant tent bag,Sports & Outdoor,recyclable polyester bag,4,4,3,20,50,45,3,4,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
74,Instant tent bag,Sports & Outdoor,recyclable polyester bag,4,4,3,20,50,45,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
75,Torchlight blister,Sports & Outdoor,pet clamshell + paper card,4,4,4,10,52,55,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
75,Torchlight blister,Sports & Outdoor,pet clamshell + paper card,4,4,4,10,52,55,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
75,Torchlight blister,Sports & Outdoor,pet clamshell + paper card,4,4,4,10,52,55,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
76,Hand warmer pouch,Sports & Outdoor,bio‑film with paper label,3,3,3,75,70,50,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.0841666666666665,54.70223373814242,0.0280555555555555,0.10739879326976798,1.0,1.0,3.8645456511746765,1.0
76,Hand warmer pouch,Sports & Outdoor,bio‑film with paper label,3,3,3,75,70,50,3,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,2.4491666666666667,59.59154071145904,0.1497222222222222,0.22531436488485657,1.0,1.0,3.6249634128929213,2.0
76,Hand warmer pouch,Sports & Outdoor,bio‑film with paper label,3,3,3,75,70,50,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,2.3166904761904763,54.58064104464259,0.10556349206349214,0.10446633841747532,0.8,0.8,3.3899701695190325,3.0
77,Vacuum-sealed coffee pack,Food,multi‑layer compostable pla and paper film,3,3,4,75,70,35,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.126725080475079,54.70223373814242,0.3755750268250263,0.10739879326976798,1.0,1.0,3.517026179905206,1.0
77,Vacuum-sealed coffee pack,Food,multi‑layer compostable pla and paper film,3,3,4,75,70,35,3,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0906853252956203,59.59154071145904,0.36356177509854015,0.22531436488485657,1.0,1.0,3.411123860016603,2.0
77,Vacuum-sealed coffee pack,Food,multi‑layer compostable pla and paper film,3,3,4,75,70,35,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.1117757977316796,54.58064104464259,0.37059193257722656,0.10446633841747532,0.8,0.8,3.1249417290052977,3.0
78,Protein powder tub,Food,pcr pet jar + paper label,4,4,5,20,55,60,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
78,Protein powder tub,Food,pcr pet jar + paper label,4,4,5,20,55,60,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
78,Protein powder tub,Food,pcr pet jar + paper label,4,4,5,20,55,60,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
79,Pet food pouch,Food,recyclable polyethylene film,4,4,4,60,65,55,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
79,Pet food pouch,Food,recyclable polyethylene film,4,4,4,60,65,55,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
79,Pet food pouch,Food,recyclable polyethylene film,4,4,4,60,65,55,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
80,Ice cream pint,Food,coated paper tub + lid,3,3,4,65,60,40,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,1.0,1.0,3.5592678733968985,1.0
80,Ice cream pint,Food,coated paper tub + lid,3,3,4,65,60,40,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,1.0,1.0,3.44135230178181,2.0
80,Ice cream pint,Food,coated paper tub + lid,3,3,4,65,60,40,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.8,0.8,3.162200328249191,3.0
81,Non‑stick pan box,Household Appliances,recycled cardboard box + corrugated insert,4,4,3,85,70,70,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
81,Non‑stick pan box,Household Appliances,recycled cardboard box + corrugated insert,4,4,3,85,70,70,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
81,Non‑stick pan box,Household Appliances,recycled cardboard box + corrugated insert,4,4,3,85,70,70,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
82,Wall clock box,Household Appliances,folding carton + molded pulp tray,3,3,3,88,72,75,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
82,Wall clock box,Household Appliances,folding carton + molded pulp tray,3,3,3,88,72,75,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
82,Wall clock box,Household Appliances,folding carton + molded pulp tray,3,3,3,88,72,75,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
83,Yoga resistance band pouch,Sports & Outdoor,compostable pla zip pouch,3,3,3,85,75,40,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
83,Yoga resistance band pouch,Sports & Outdoor,compostable pla zip pouch,3,3,3,85,75,40,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
83,Yoga resistance band pouch,Sports & Outdoor,compostable pla zip pouch,3,3,3,85,75,40,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
84,Camping lantern box,Sports & Outdoor,rigid paperboard with cardboard insert,4,4,3,85,72,72,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
84,Camping lantern box,Sports & Outdoor,rigid paperboard with cardboard insert,4,4,3,85,72,72,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
84,Camping lantern box,Sports & Outdoor,rigid paperboard with cardboard insert,4,4,3,85,72,72,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
85,Baby shampoo bottle,Baby Care,pcr pet bottle + paper label,4,4,4,0,55,58,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,2.4697570485070486,54.70223373814242,0.15658568283568286,0.10739879326976798,0.8,0.8,3.336015523894549,1.0
85,Baby shampoo bottle,Baby Care,pcr pet bottle + paper label,4,4,4,0,55,58,3,3,21,Recycled Steel Tins,5,5,0,60,90,1,1,2.219694444444444,59.59154071145904,0.07323148148148129,0.22531436488485657,0.8,0.8,3.301454153633662,2.0
85,Baby shampoo bottle,Baby Care,pcr pet bottle + paper label,4,4,4,0,55,58,3,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,0,0,2.397247835497835,54.66277559220874,0.13241594516594501,0.106447179910649,0.6000000000000001,0.6000000000000001,2.961136874923406,3.0
86,Baby formula tin,Baby Care,metal tin + paper label,5,5,5,0,50,80,3,4,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.7592678733968987,1.0
86,Baby formula tin,Baby Care,metal tin + paper label,5,5,5,0,50,80,3,4,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.64135230178181,2.0
86,Baby formula tin,Baby Care,metal tin + paper label,5,5,5,0,50,80,3,4,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.3622003282491915,3.0
87,Office file folder wrap,Stationery,kraft paper wrap,3,3,2,95,80,85,2,3,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.1419041514041512,54.70223373814242,0.04730138380138371,0.10739879326976798,1.0,1.0,3.8452998229288484,1.0
87,Office file folder wrap,Stationery,kraft paper wrap,3,3,2,95,80,85,2,3,21,Recycled Steel Tins,5,5,0,60,90,2,2,2.0092222222222222,59.59154071145904,0.003074074074074118,0.22531436488485657,1.0,1.0,3.771611561041069,2.0
87,Office file folder wrap,Stationery,kraft paper wrap,3,3,2,95,80,85,2,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.2092362637362637,54.66277559220874,0.06974542124542127,0.106447179910649,0.8,0.8,3.4238073988439295,3.0
88,Mechanical pencil pack,Stationery,recyclable pet sleeve + paper backing,3,3,3,10,52,55,2,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.0841666666666665,54.70223373814242,0.0280555555555555,0.10739879326976798,1.0,1.0,3.8645456511746765,1.0
88,Mechanical pencil pack,Stationery,recyclable pet sleeve + paper backing,3,3,3,10,52,55,2,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,2.4491666666666667,59.59154071145904,0.1497222222222222,0.22531436488485657,1.0,1.0,3.6249634128929213,2.0
88,Mechanical pencil pack,Stationery,recyclable pet sleeve + paper backing,3,3,3,10,52,55,2,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,2.3166904761904763,54.58064104464259,0.10556349206349214,0.10446633841747532,0.8,0.8,3.3899701695190325,3.0
89,Wrench set box,Industrial/Automotive,corrugated cardboard box with paper edge guards,4,5,3,75,68,65,4,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,0,3.4694426406926415,54.70223373814242,0.48981421356421373,0.10739879326976798,0.8,0.6000000000000001,2.8027869931660185,1.0
89,Wrench set box,Industrial/Automotive,corrugated cardboard box with paper edge guards,4,5,3,75,68,65,4,2,21,Recycled Steel Tins,5,5,0,60,90,1,0,3.4759498556998567,59.59154071145904,0.4919832852332856,0.22531436488485657,0.8,0.6000000000000001,2.682702349881858,2.0
89,Wrench set box,Industrial/Automotive,corrugated cardboard box with paper edge guards,4,5,3,75,68,65,4,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,0,-1,3.3448571428571423,54.66277559220874,0.44828571428571407,0.106447179910649,0.6000000000000001,0.4000000000000001,2.445267105803637,3.0
90,Engine filter box,Industrial/Automotive,recycled cardboard box + paper pad,4,4,3,85,70,70,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
90,Engine filter box,Industrial/Automotive,recycled cardboard box + paper pad,4,4,3,85,70,70,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
90,Engine filter box,Industrial/Automotive,recycled cardboard box + paper pad,4,4,3,85,70,70,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
91,Hospital gloves pouch,Healthcare/Medical Devices,compostable pla film + paper label,3,3,4,80,70,45,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,3.126725080475079,54.70223373814242,0.3755750268250263,0.10739879326976798,1.0,1.0,3.517026179905206,1.0
91,Hospital gloves pouch,Healthcare/Medical Devices,compostable pla film + paper label,3,3,4,80,70,45,3,1,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0906853252956203,59.59154071145904,0.36356177509854015,0.22531436488485657,1.0,1.0,3.411123860016603,2.0
91,Hospital gloves pouch,Healthcare/Medical Devices,compostable pla film + paper label,3,3,4,80,70,45,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,1,1,3.1117757977316796,54.58064104464259,0.37059193257722656,0.10446633841747532,0.8,0.8,3.1249417290052977,3.0
92,Dishwasher box,Household Appliances,corrugated cardboard + molded fiber supports,5,5,3,80,68,72,4,2,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.7253412698412713,54.70223373814242,0.5751137566137571,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.5174874501164752,1.0
92,Dishwasher box,Household Appliances,corrugated cardboard + molded fiber supports,5,5,3,80,68,72,4,2,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.9794761904761913,59.59154071145904,0.659825396825397,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.3148602382897465,2.0
92,Dishwasher box,Household Appliances,corrugated cardboard + molded fiber supports,5,5,3,80,68,72,4,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.800476190476192,54.58064104464259,0.6001587301587307,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.095374931423794,3.0
93,Mixer grinder set,Household Appliances,rigid carton + paper pulp trays,4,4,3,85,70,75,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
93,Mixer grinder set,Household Appliances,rigid carton + paper pulp trays,4,4,3,85,70,75,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
93,Mixer grinder set,Household Appliances,rigid carton + paper pulp trays,4,4,3,85,70,75,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
94,Induction cooktop box,Household Appliances,laminated paperboard + molded pulp insert,4,4,3,78,68,68,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
94,Induction cooktop box,Household Appliances,laminated paperboard + molded pulp insert,4,4,3,78,68,68,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
94,Induction cooktop box,Household Appliances,laminated paperboard + molded pulp insert,4,4,3,78,68,68,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
95,Electric fan heater box,Household Appliances,recycled cardboard + paper side supports,4,4,3,85,70,75,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
95,Electric fan heater box,Household Appliances,recycled cardboard + paper side supports,4,4,3,85,70,75,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
95,Electric fan heater box,Household Appliances,recycled cardboard + paper side supports,4,4,3,85,70,75,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
96,LED projector pack,Electronics,folding boxboard + molded pulp tray,3,3,3,85,70,70,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
96,LED projector pack,Electronics,folding boxboard + molded pulp tray,3,3,3,85,70,70,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
96,LED projector pack,Electronics,folding boxboard + molded pulp tray,3,3,3,85,70,70,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
97,Gaming console packaging,Electronics,corrugated box + paper tray inserts,5,5,3,75,65,65,4,2,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.7253412698412713,54.70223373814242,0.5751137566137571,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.5174874501164752,1.0
97,Gaming console packaging,Electronics,corrugated box + paper tray inserts,5,5,3,75,65,65,4,2,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.9794761904761913,59.59154071145904,0.659825396825397,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.3148602382897465,2.0
97,Gaming console packaging,Electronics,corrugated box + paper tray inserts,5,5,3,75,65,65,4,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1,3.800476190476192,54.58064104464259,0.6001587301587307,0.10446633841747532,0.4000000000000001,0.4000000000000001,2.095374931423794,3.0
98,Smart speaker box,Electronics,paperboard box + molded paper tray,3,3,3,88,72,75,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
98,Smart speaker box,Electronics,paperboard box + molded paper tray,3,3,3,88,72,75,3,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
98,Smart speaker box,Electronics,paperboard box + molded paper tray,3,3,3,88,72,75,3,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
99,Power bank pack,Electronics,recycled pet blister + paper backing,4,4,4,20,55,52,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
99,Power bank pack,Electronics,recycled pet blister + paper backing,4,4,4,20,55,52,3,1,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
99,Power bank pack,Electronics,recycled pet blister + paper backing,4,4,4,20,55,52,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
100,External hard drive box,Electronics,rigid paperboard box + foam buffer,4,4,4,75,65,55,3,1,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
100,External hard drive box,Electronics,rigid paperboard box + foam buffer,4,4,4,75,65,55,3,1,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
100,External hard drive box,Electronics,rigid paperboard box + foam buffer,4,4,4,75,65,55,3,1,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
101,Wireless charger box,Electronics,paperboard + mycelium insert,3,3,3,92,80,70,4,2,13,Aluminium Cans / Tins,5,5,0,55,85,2,2,2.9441831752577237,54.70223373814242,0.31472772508590785,0.10739879326976798,1.0,1.0,3.5778734816443243,1.0
101,Wireless charger box,Electronics,paperboard + mycelium insert,3,3,3,92,80,70,4,2,21,Recycled Steel Tins,5,5,0,60,90,2,2,3.0594996038533186,59.59154071145904,0.3531665346177729,0.22531436488485657,1.0,1.0,3.4215191004973704,2.0
101,Wireless charger box,Electronics,paperboard + mycelium insert,3,3,3,92,80,70,4,2,11,Pcr Hdpe/Ldpe,4,4,0,55,55,1,1,2.8919129246604043,54.66277559220874,0.29730430822013476,0.106447179910649,0.8,0.8,3.196248511869216,3.0
102,Gaming keyboard box,Electronics,cardboard box + pulp tray,4,4,3,88,70,75,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,1,1,3.0,54.70223373814242,0.33333333333333337,0.10739879326976798,0.8,0.8,3.1592678733968986,1.0
102,Gaming keyboard box,Electronics,cardboard box + pulp tray,4,4,3,88,70,75,3,2,21,Recycled Steel Tins,5,5,0,60,90,1,1,3.0,59.59154071145904,0.33333333333333337,0.22531436488485657,0.8,0.8,3.04135230178181,2.0
102,Gaming keyboard box,Electronics,cardboard box + pulp tray,4,4,3,88,70,75,3,2,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,0,0,3.0,54.58064104464259,0.33333333333333337,0.10446633841747532,0.6000000000000001,0.6000000000000001,2.7622003282491914,3.0
103,Office printer box,Electronics,heavy corrugated board + paper padding,5,5,3,75,65,65,3,2,13,Aluminium Cans / Tins,5,5,0,55,85,0,0,3.7253412698412713,54.70223373814242,0.5751137566137571,0.10739879326976798,0.6000000000000001,0.6000000000000001,2.5174874501164752,1.0
103,Office printer box,Electronics,heavy corrugated board + paper padding,5,5,3,75,65,65,3,2,21,Recycled Steel Tins,5,5,0,60,90,0,0,3.9794761904761913,59.59154071145904,0.659825396825397,0.22531436488485657,0.6000000000000001,0.6000000000000001,2.3148602382897465,2.0
