product_id,product_name,sector,main_packaging_material,product_strength_req,weight_capacity_score,barrier_score,biodegradability_score,co2_emission_score,recyclability_percent_x,cost_score,reuse_potential_score,material_id,material_name,material_strength,weight_cap,biodegradability,co2_emission,recyclability_percent_y,strength_gap,weight_gap
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,56,Bamboo Leaf Sheets,3,3,90,90,50,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,57,Reed Fiber Padding,3,3,88,85,60,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,58,Esparto Grass Composites,3,3,85,82,55,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,59,Typha (Cattail) Fiber,2,2,92,88,45,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,60,Kenaf Fiber Molded,4,4,90,87,60,-1,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,61,Ramie Fiber Bags,4,4,88,85,55,-1,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,62,Coir Pith Blocks,3,4,95,90,50,-2,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,63,Areca Palm Leaf Plates,3,2,95,92,30,-2,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,64,Sal Leaf Plates,3,2,95,90,35,-2,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,65,Sago Palm Starch Films,2,2,95,80,25,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,66,Jackfruit Seed Bioplastics,2,2,90,88,30,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,67,Durian Rind Composites,3,3,88,85,45,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,68,Mango Seed Coatings,2,2,92,87,40,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,69,Papaya Leaf Fibers,2,2,90,85,50,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,70,Guava Pomace Fillers,2,3,88,82,55,-3,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,71,Lentil Hull Composites,3,3,85,80,60,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,72,Chickpea Straw Pulp,3,3,90,85,65,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,73,Soybean Hull Sheets,3,3,88,82,55,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,74,Alginate Films (Brown Algae),2,2,95,93,25,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,75,Carrageenan Wraps (Red Algae),2,2,95,92,25,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,76,Fucoidan-Based Trays,3,3,94,91,25,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,77,Pectin Films (Fruit-Derived),2,2,92,88,30,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,78,Bacterial Cellulose Sheets,4,3,95,90,20,-1,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,79,Pullulan Films (Fungal),2,2,95,92,25,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,80,Xanthan Gum Coatings,2,2,90,88,30,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,81,Guar Gum Composites,2,3,92,87,35,-3,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,82,Orange Peel Composites,2,2,92,88,40,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,83,Lemon Peel Films,2,2,90,87,35,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,84,Pomegranate Rind Trays,3,3,88,85,45,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,85,Grape Pomace Fillers,2,3,90,86,50,-3,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,86,Tomato Skin Sheets,2,2,92,88,40,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,87,Onion Peel Composites,3,3,85,82,55,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,88,Garlic Husk Padding,2,2,88,85,50,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,89,Eggshell Calcium Composites,4,4,85,80,60,-1,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,90,Crab Shell Chitin Films,3,3,90,88,30,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,91,Shrimp Shell Chitosan Trays,3,3,92,89,30,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,92,Fish Scale Bioplastics,3,3,85,85,25,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,93,Feather Keratin Foams,2,2,90,87,20,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,94,Wool Fiber Padding,3,3,85,75,70,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,95,Silk Cocoons Composites,3,3,80,80,40,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,96,Casein (Milk Protein) Films,2,2,90,82,25,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,97,Gelatin-Based Wraps,2,2,95,85,20,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,98,Collagen Sheets,3,3,92,88,30,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,99,Lignin Foams (Wood Extract),3,3,85,90,40,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,100,Hemicellulose Films,2,2,90,88,35,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,101,Glucomannan Noodles/Padding,2,3,95,87,25,-3,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,102,Locust Bean Gum Trays,2,2,92,86,30,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,103,Konjac Glucomannan Films,2,2,95,88,25,-3,-3
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,104,Fungal Keratinase Composites,3,3,95,92,20,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,105,Bacterial Nanocellulose Foams,4,4,95,90,20,-1,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,106,Pha From Bacteria (Films),3,3,95,85,25,-2,-2
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,107,Phb Bottles/Trays,4,4,90,80,30,-1,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,108,Polyhydroxybutyrate Composites,4,4,92,82,30,-1,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,109,Spider Silk-Inspired Synthetics,5,4,85,88,40,0,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,110,Nettle Fiber Bags,4,4,90,87,55,-1,-1
51,Motor oil bottle,Industrial/Automotive,pcr hdpe bottle + tamper seal,5,5,5,0,55,55,3,2,111,Willow Bark Composites,3,3,88,85,60,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,1,Recycled Cardboard / Paperboard,3,3,85,70,75,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,2,Molded Pulp (Recycled Paper Fiber),3,3,85,70,70,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,3,"Kraft Paper Wraps, Paper Padding",2,2,90,70,70,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,4,Starch-Based Foams/Peanuts,2,3,95,85,30,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,5,Mycelium-Based Molded Packaging,3,3,95,90,20,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,6,"Bagasse, Wheat-Straw, Other Agri Fibers",3,3,90,85,60,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,7,"Pla Bioplastic (Films, Rigid)",3,4,70,60,30,-2,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,8,"Other Compostable Bioplastics (Pha, Pbs)",3,3,85,75,25,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,9,Cellulose / Seaweed Bio-Films,2,2,95,90,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,10,"Pcr Pet (Bottles, Trays)",4,4,0,55,60,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,11,Pcr Hdpe/Ldpe,4,4,0,55,55,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,12,"Glass (Bottles, Jars, Vials)",4,3,0,50,80,-1,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,13,Aluminium Cans / Tins,5,5,0,55,85,0,0
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,14,"Bamboo (Components, Shells)",4,4,90,90,50,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,15,"Cork, Wood, Wood-Composites",4,4,90,85,60,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,16,Cotton/Jute Textile Bags,3,3,90,60,40,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,17,Hemp Fiber Molded Packaging,4,4,92,88,55,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,18,Sugarcane Bagasse Sheets,3,3,88,82,65,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,19,Rice Husk Composites,3,3,85,85,50,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,20,Chitin/Chitosan Films (Mushroom/Shell),2,2,90,88,30,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,21,Recycled Steel Tins,5,5,0,60,90,0,0
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,22,Pcr Pp (Polypropylene) Trays,4,4,0,58,50,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,23,Beeswax-Coated Paper,2,2,85,80,45,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,24,Seaweed-Based Rigid Trays,3,3,95,92,25,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,25,Newspaper Honeycomb Inserts,3,4,88,75,70,-2,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,26,Algae-Based Plastics,3,3,95,95,20,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,27,Cellophane Films,2,2,95,85,40,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,28,Cornstarch-Based Bioplastic Trays,3,3,90,70,25,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,29,Coconut Coir Padding,3,3,92,88,50,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,30,Palm Leaf Trays,3,2,95,90,30,-2,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,31,Banana Fiber Composites,3,3,90,85,45,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,32,Cassava Starch Foams,2,3,95,82,20,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,33,Beet Pulp Molded Pulp,3,3,88,80,55,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,34,Carrot Pulp Trays,2,2,90,85,40,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,35,Tapioca-Based Films,2,2,95,78,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,36,Corn Cob Fillers,2,3,92,88,60,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,37,Peanut Shell Composites,3,3,85,85,50,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,38,Sorghum Stalk Padding,2,2,90,87,55,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,39,Flax Fiber Bags,4,4,92,90,60,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,40,Sisal Fiber Wraps,3,3,90,85,50,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,41,Abaca (Manila Hemp) Sheets,4,4,88,82,55,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,42,Kapok Fiber Cushions,2,3,95,92,30,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,43,Pineapple Leaf Fibers (Piña),3,3,90,88,45,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,44,Coffee Husk Composites,3,3,85,85,50,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,45,Olive Stone Fillers,3,4,88,82,55,-2,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,46,Date Palm Composites,4,4,90,87,60,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,47,Avocado Seed Bioplastics,2,2,92,90,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,48,Mushroom Root (Mycelium Variants),3,3,95,92,20,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,49,Agar-Agar Films (Seaweed Binder),2,2,95,93,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,50,Wheat Bran Sheets,2,2,90,80,65,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,51,Barley Straw Pulp,3,3,88,78,70,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,52,Maize Cob Composites,3,3,90,85,55,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,53,Potato Starch Foams,2,3,95,80,25,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,54,Sugarcane Pulp Trays,3,3,88,82,65,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,55,Apple Pomace Films,2,2,92,88,40,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,56,Bamboo Leaf Sheets,3,3,90,90,50,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,57,Reed Fiber Padding,3,3,88,85,60,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,58,Esparto Grass Composites,3,3,85,82,55,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,59,Typha (Cattail) Fiber,2,2,92,88,45,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,60,Kenaf Fiber Molded,4,4,90,87,60,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,61,Ramie Fiber Bags,4,4,88,85,55,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,62,Coir Pith Blocks,3,4,95,90,50,-2,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,63,Areca Palm Leaf Plates,3,2,95,92,30,-2,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,64,Sal Leaf Plates,3,2,95,90,35,-2,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,65,Sago Palm Starch Films,2,2,95,80,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,66,Jackfruit Seed Bioplastics,2,2,90,88,30,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,67,Durian Rind Composites,3,3,88,85,45,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,68,Mango Seed Coatings,2,2,92,87,40,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,69,Papaya Leaf Fibers,2,2,90,85,50,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,70,Guava Pomace Fillers,2,3,88,82,55,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,71,Lentil Hull Composites,3,3,85,80,60,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,72,Chickpea Straw Pulp,3,3,90,85,65,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,73,Soybean Hull Sheets,3,3,88,82,55,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,74,Alginate Films (Brown Algae),2,2,95,93,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,75,Carrageenan Wraps (Red Algae),2,2,95,92,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,76,Fucoidan-Based Trays,3,3,94,91,25,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,77,Pectin Films (Fruit-Derived),2,2,92,88,30,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,78,Bacterial Cellulose Sheets,4,3,95,90,20,-1,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,79,Pullulan Films (Fungal),2,2,95,92,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,80,Xanthan Gum Coatings,2,2,90,88,30,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,81,Guar Gum Composites,2,3,92,87,35,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,82,Orange Peel Composites,2,2,92,88,40,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,83,Lemon Peel Films,2,2,90,87,35,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,84,Pomegranate Rind Trays,3,3,88,85,45,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,85,Grape Pomace Fillers,2,3,90,86,50,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,86,Tomato Skin Sheets,2,2,92,88,40,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,87,Onion Peel Composites,3,3,85,82,55,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,88,Garlic Husk Padding,2,2,88,85,50,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,89,Eggshell Calcium Composites,4,4,85,80,60,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,90,Crab Shell Chitin Films,3,3,90,88,30,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,91,Shrimp Shell Chitosan Trays,3,3,92,89,30,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,92,Fish Scale Bioplastics,3,3,85,85,25,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,93,Feather Keratin Foams,2,2,90,87,20,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,94,Wool Fiber Padding,3,3,85,75,70,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,95,Silk Cocoons Composites,3,3,80,80,40,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,96,Casein (Milk Protein) Films,2,2,90,82,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,97,Gelatin-Based Wraps,2,2,95,85,20,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,98,Collagen Sheets,3,3,92,88,30,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,99,Lignin Foams (Wood Extract),3,3,85,90,40,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,100,Hemicellulose Films,2,2,90,88,35,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,101,Glucomannan Noodles/Padding,2,3,95,87,25,-3,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,102,Locust Bean Gum Trays,2,2,92,86,30,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,103,Konjac Glucomannan Films,2,2,95,88,25,-3,-3
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,104,Fungal Keratinase Composites,3,3,95,92,20,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,105,Bacterial Nanocellulose Foams,4,4,95,90,20,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,106,Pha From Bacteria (Films),3,3,95,85,25,-2,-2
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,107,Phb Bottles/Trays,4,4,90,80,30,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,108,Polyhydroxybutyrate Composites,4,4,92,82,30,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,109,Spider Silk-Inspired Synthetics,5,4,85,88,40,0,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,110,Nettle Fiber Bags,4,4,90,87,55,-1,-1
52,Brake fluid can,Industrial/Automotive,metal can + plastic cap,5,5,5,0,50,75,3,3,111,Willow Bark Composites,3,3,88,85,60,-2,-2
53,Car part box,Industrial/Automotive,heavy corrugated box + paper fillers,4,5,3,70,60,60,3,2,1,Recycled Cardboard / Paperboard,3,3,85,70,75,-1,-2
53,Car part box,Industrial/Automotive,heavy corrugated box + paper fillers,4,5,3,70,60,60,3,2,2,Molded Pulp (Recycled Paper Fiber),3,3,85,70,70,-1,-2
53,Car part box,Industrial/Automotive,heavy corrugated box + paper fillers,4,5,3,70,60,60,3,2,3,"Kraft Paper Wraps, Paper Padding",2,2,90,70,70,-2,-3
53,Car part box,Industrial/Automotive,heavy corrugated box + paper fillers,4,5,3,70,60,60,3,2,4,Starch-Based Foams/Peanuts,2,3,95,85,30,-2,-2
53,Car part box,Industrial/Automotive,heavy corrugated box + paper fillers,4,5,3,70,60,60,3,2,5,Mycelium-Based Molded Packaging,3,3,95,90,20,-1,-2
